LAT,LON,AU_CONF,CU_CONF
-29.110168882500897,142.93810898915729,0.021805008873343468,0.07733794301748276
-29.110168882500897,143.0409275399564,0.017130009829998016,0.2720271944999695
-29.110168882500897,143.14374609075554,0.02115824446082115,0.04714670777320862
-29.110168882500897,143.24656464155467,0.04730379208922386,0.07951562851667404
-29.110168882500897,143.3493831923538,0.02427259087562561,0.06453899294137955
-29.110168882500897,143.45220174315293,0.012480457313358784,0.11565552651882172
-29.110168882500897,143.55502029395203,0.0275641530752182,0.03479423746466637
-29.110168882500897,143.65783884475118,0.028157725930213928,0.024502359330654144
-29.110168882500897,143.7606573955503,0.04314601421356201,0.05735034868121147
-29.110168882500897,143.86347594634944,0.022755378857254982,0.018441399559378624
-29.110168882500897,143.96629449714857,0.024196146056056023,0.02953953482210636
-29.110168882500897,144.0691130479477,0.0063150799833238125,0.026741480454802513
-29.110168882500897,144.17193159874682,0.013935081660747528,0.13896895945072174
-29.110168882500897,144.27475014954595,0.025477588176727295,0.02228487655520439
-29.110168882500897,144.37756870034508,0.03782368078827858,0.054101333022117615
-29.110168882500897,144.4803872511442,0.005033125635236502,0.06565862894058228
-29.110168882500897,144.58320580194334,0.013288741931319237,0.07327041774988174
-29.110168882500897,144.68602435274246,0.004163098055869341,0.0639951154589653
-29.110168882500897,144.7888429035416,0.0012665512040257454,0.04283777251839638
-29.110168882500897,144.89166145434072,0.017566239461302757,0.06221427023410797
-29.110168882500897,144.99448000513985,0.016352403908967972,0.07030980288982391
-29.110168882500897,145.09729855593898,0.0007621643017046154,0.036044929176568985
-29.110168882500897,145.2001171067381,0.009059261530637741,0.07949358969926834
-29.110168882500897,145.30293565753723,0.02211461402475834,0.07556446641683578
-29.110168882500897,145.40575420833636,0.04302331060171127,0.14869791269302368
-29.110168882500897,145.5085727591355,0.019361166283488274,0.062359172850847244
-29.110168882500897,145.61139130993462,0.008856195025146008,0.07516753673553467
-29.110168882500897,145.71420986073375,0.004190952982753515,0.06514894962310791
-29.110168882500897,145.81702841153287,0.004283944610506296,0.05911629647016525
-29.110168882500897,145.919846962332,0.0018324744887650013,0.045790091156959534
-29.110168882500897,146.02266551313113,0.00765074510127306,0.07837437093257904
-29.110168882500897,146.12548406393026,0.018928110599517822,0.029214998707175255
-29.110168882500897,146.2283026147294,0.011117372661828995,0.009810267016291618
-29.110168882500897,146.33112116552851,0.011117372661828995,0.009810267016291618
-29.110168882500897,146.43393971632764,0.011117372661828995,0.009810267016291618
-29.110168882500897,146.53675826712677,0.010302804410457611,0.15413770079612732
-29.110168882500897,146.6395768179259,0.011117372661828995,0.009810267016291618
-29.110168882500897,146.74239536872503,0.03634827211499214,0.0777270570397377
-29.110168882500897,146.84521391952416,0.01557497400790453,0.06769195199012756
-29.110168882500897,146.94803247032328,0.00642938818782568,0.06825553625822067
-29.110168882500897,147.0508510211224,0.008229552768170834,0.30605292320251465
-29.110168882500897,147.15366957192154,0.009778154082596302,0.24556612968444824
-29.110168882500897,147.25648812272067,0.04178381711244583,0.23575101792812347
-29.110168882500897,147.3593066735198,0.017098192125558853,0.18479196727275848
-29.110168882500897,147.46212522431892,0.010775460861623287,0.1595388799905777
-29.110168882500897,147.56494377511805,0.026305966079235077,0.11950037628412247
-29.110168882500897,147.66776232591718,0.01702783815562725,0.22549474239349365
-29.110168882500897,147.7705808767163,0.008149920962750912,0.20948508381843567
-29.110168882500897,147.87339942751544,0.011009546928107738,0.10674628615379333
-29.110168882500897,147.97621797831457,0.005617012735456228,0.07663661986589432
-29.110168882500897,148.0790365291137,0.011694463901221752,0.12290355563163757
-29.110168882500897,148.18185507991282,0.021930629387497902,0.026598354801535606
-29.110168882500897,148.28467363071195,0.010171448811888695,0.22035802900791168
-29.110168882500897,148.38749218151108,0.028108762577176094,0.0256364643573761
-29.110168882500897,148.4903107323102,0.026177916675806046,0.04528414085507393
-29.110168882500897,148.5931292831093,0.02628333680331707,0.018353857100009918
-29.110168882500897,148.69594783390846,0.04557391256093979,0.060010913759469986
-29.110168882500897,148.7987663847076,0.01223470363765955,0.06189911812543869
-29.110168882500897,148.90158493550672,0.017504718154668808,0.05803808197379112
-29.110168882500897,149.00440348630585,0.029406502842903137,0.0538681335747242
-29.110168882500897,149.10722203710498,0.011633283458650112,0.09871985763311386
-29.110168882500897,149.2100405879041,0.03563065081834793,0.04252875596284866
-29.110168882500897,149.31285913870323,0.022338304668664932,0.01926601119339466
-29.110168882500897,149.41567768950236,0.030499806627631187,0.027790507301688194
-29.110168882500897,149.5184962403015,0.039846520870923996,0.038970042020082474
-29.110168882500897,149.62131479110062,0.03589365631341934,0.03723324090242386
-29.110168882500897,149.72413334189974,0.03152444586157799,0.02918360009789467
-29.110168882500897,149.82695189269887,0.008640594780445099,0.034396979957818985
-29.110168882500897,149.929770443498,0.010460568591952324,0.34517568349838257
-29.110168882500897,150.03258899429713,0.026383504271507263,0.05457555502653122
-29.110168882500897,150.13540754509626,0.020198408514261246,0.072604700922966
-29.110168882500897,150.2382260958954,0.03606817126274109,0.053212858736515045
-29.110168882500897,150.3410446466945,0.02905179187655449,0.06642666459083557
-29.110168882500897,150.44386319749364,0.007319157477468252,0.08583275973796844
-29.110168882500897,150.54668174829277,0.01591901108622551,0.13629481196403503
-29.110168882500897,150.6495002990919,0.019763004034757614,0.07315250486135483
-29.110168882500897,150.75231884989103,0.022594809532165527,0.07669299840927124
-29.110168882500897,150.85513740069015,0.023159941658377647,0.0911821648478508
-29.110168882500897,150.95795595148928,0.010238909162580967,0.24487470090389252
-29.110168882500897,151.0607745022884,0.007022563833743334,0.28025051951408386
-29.110168882500897,151.16359305308754,0.007857777178287506,0.059957921504974365
-29.110168882500897,151.26641160388667,0.023137545213103294,0.031260281801223755
-29.110168882500897,151.3692301546858,0.038170911371707916,0.03702562302350998
-29.110168882500897,151.47204870548492,0.04151691496372223,0.04233095049858093
-29.110168882500897,151.57486725628405,0.03505199775099754,0.034438356757164
-29.110168882500897,151.67768580708318,0.031390655785799026,0.02804919332265854
-29.110168882500897,151.7805043578823,0.02833269163966179,0.025238776579499245
-29.110168882500897,151.88332290868144,0.029153751209378242,0.02345246635377407
-29.110168882500897,151.98614145948056,0.02184804156422615,0.017773013561964035
-29.110168882500897,152.0889600102797,0.019893446937203407,0.01719575747847557
-29.110168882500897,152.19177856107882,0.01870553009212017,0.37297898530960083
-29.110168882500897,152.29459711187795,0.031119732186198235,0.022460812702775
-29.110168882500897,152.39741566267708,0.013669435866177082,0.29149606823921204
-29.110168882500897,152.5002342134762,0.014300143346190453,0.2695661187171936
-29.110168882500897,152.60305276427533,0.006506297271698713,0.3750631511211395
-29.110168882500897,152.70587131507446,0.019790643826127052,0.25960826873779297
-29.110168882500897,152.8086898658736,0.02209218591451645,0.22376768290996552
-29.110168882500897,152.91150841667272,0.028061512857675552,0.22055532038211823
-29.110168882500897,153.01432696747185,0.02201997861266136,0.25149187445640564
-29.110168882500897,153.11714551827097,0.045455388724803925,0.21143819391727448
-29.110168882500897,153.2199640690701,0.029327183961868286,0.2364511787891388
-29.110168882500897,153.32278261986923,0.037018753588199615,0.11236198991537094
-29.110168882500897,153.42560117066836,0.03828831762075424,0.2594252824783325
-29.110168882500897,153.5284197214675,0.006653625052422285,0.2870786786079407
-29.020337765001795,137.9,0.007740440312772989,0.3905678987503052
-29.020337765001795,138.00272899284434,0.010361959226429462,0.2740282118320465
-29.020337765001795,138.10545798568867,0.02817019447684288,0.2531716227531433
-29.020337765001795,138.208186978533,0.05074797198176384,0.12077532708644867
-29.020337765001795,138.31091597137734,0.036827072501182556,0.14437469840049744
-29.020337765001795,138.41364496422167,0.03936781361699104,0.14169226586818695
-29.020337765001795,138.516373957066,0.037547096610069275,0.33365052938461304
-29.020337765001795,138.61910294991034,0.033038072288036346,0.23473355174064636
-29.020337765001795,138.72183194275468,0.013120807707309723,0.09877048432826996
-29.020337765001795,138.824560935599,0.03332112357020378,0.04474335536360741
-29.020337765001795,138.92728992844334,0.022900070995092392,0.01677696220576763
-29.020337765001795,139.03001892128768,0.013753769919276237,0.013460922054946423
-29.020337765001795,139.132747914132,0.01671992801129818,0.02452458254992962
-29.020337765001795,139.23547690697634,0.020510120317339897,0.0371038056910038
-29.020337765001795,139.33820589982068,0.018264537677168846,0.014375307597219944
-29.020337765001795,139.440934892665,0.014199165627360344,0.016590695828199387
-29.020337765001795,139.54366388550935,0.035114727914333344,0.038442205637693405
-29.020337765001795,139.64639287835368,0.01421932503581047,0.015763528645038605
-29.020337765001795,139.749121871198,0.008829805999994278,0.19064036011695862
-29.020337765001795,139.85185086404235,0.02590133622288704,0.13032236695289612
-29.020337765001795,139.95457985688668,0.0032989538740366697,0.1572016328573227
-29.020337765001795,140.05730884973102,0.008673697710037231,0.33539506793022156
-29.020337765001795,140.16003784257535,0.021393457427620888,0.4000687599182129
-29.020337765001795,140.26276683541968,0.029823319986462593,0.058730486780405045
-29.020337765001795,140.36549582826402,0.02752748318016529,0.12445110827684402
-29.020337765001795,140.46822482110835,0.005258010700345039,0.08244317024946213
-29.020337765001795,140.57095381395268,0.0004621963307727128,0.039289336651563644
-29.020337765001795,140.67368280679702,0.0014561864081770182,0.04293583333492279
-29.020337765001795,140.77641179964135,0.0012375154765322804,0.061329007148742676
-29.020337765001795,140.87914079248569,0.0007493025041185319,0.04389021545648575
-29.020337765001795,140.98186978533002,0.006833598483353853,0.06799844652414322
-29.020337765001795,141.08459877817435,0.012398443184792995,0.09241805225610733
-29.020337765001795,141.1873277710187,0.00920022465288639,0.06716928631067276
-29.020337765001795,141.29005676386302,0.044094208627939224,0.04176477715373039
-29.020337765001795,141.39278575670735,0.033806703984737396,0.057822518050670624
-29.020337765001795,141.4955147495517,0.008681684732437134,0.29875364899635315
-29.020337765001795,141.59824374239602,0.00541223119944334,0.4436053931713104
-29.020337765001795,141.70097273524036,0.02343551255762577,0.2540428042411804
-29.020337765001795,141.8037017280847,0.011249168775975704,0.2916002869606018
-29.020337765001795,141.90643072092902,0.016792960464954376,0.07363613694906235
-29.020337765001795,142.00915971377336,0.024492906406521797,0.04814295470714569
-29.020337765001795,142.1118887066177,0.03477147966623306,0.06178940832614899
-29.020337765001795,142.21461769946202,0.007412547245621681,0.050977371633052826
-29.020337765001795,142.31734669230636,0.025676658377051353,0.04684683308005333
-29.020337765001795,142.4200756851507,0.01861017569899559,0.027579406276345253
-29.020337765001795,142.52280467799503,0.05235735699534416,0.08705823868513107
-29.020337765001795,142.62553367083936,0.024046417325735092,0.05694379284977913
-29.020337765001795,142.7282626636837,0.02129104733467102,0.1209849864244461
-29.020337765001795,142.83099165652803,0.006008016876876354,0.09914321452379227
-29.020337765001795,142.93372064937236,0.005340476520359516,0.057409487664699554
-29.020337765001795,143.0364496422167,0.01629314385354519,0.1313709169626236
-29.020337765001795,143.13917863506103,0.0017209239304065704,0.0673346221446991
-29.020337765001795,143.24190762790536,0.007045130245387554,0.04212569445371628
-29.020337765001795,143.3446366207497,0.0121962521225214,0.07698312401771545
-29.020337765001795,143.44736561359403,0.010842002928256989,0.05881129577755928
-29.020337765001795,143.55009460643836,0.008697304874658585,0.10286243259906769
-29.020337765001795,143.6528235992827,0.028347080573439598,0.06572747975587845
-29.020337765001795,143.75555259212703,0.0009679233771748841,0.045808568596839905
-29.020337765001795,143.85828158497137,0.0004896640894003212,0.039160966873168945
-29.020337765001795,143.9610105778157,0.0006015116814523935,0.04543856158852577
-29.020337765001795,144.06373957066003,0.005658724810928106,0.06278762221336365
-29.020337765001795,144.16646856350437,0.03259686380624771,0.05368741601705551
-29.020337765001795,144.2691975563487,0.005354331806302071,0.4072400629520416
-29.020337765001795,144.37192654919303,0.02123630791902542,0.1293759047985077
-29.020337765001795,144.47465554203737,0.017565252259373665,0.07636334002017975
-29.020337765001795,144.5773845348817,0.01894407719373703,0.01651359535753727
-29.020337765001795,144.68011352772604,0.01963905058801174,0.022154895588755608
-29.020337765001795,144.78284252057037,0.026429058983922005,0.07092144340276718
-29.020337765001795,144.8855715134147,0.029378022998571396,0.05097118765115738
-29.020337765001795,144.98830050625904,0.008101359009742737,0.025166703388094902
-29.020337765001795,145.09102949910337,0.05994052067399025,0.07043534517288208
-29.020337765001795,145.1937584919477,0.04716380685567856,0.07231136411428452
-29.020337765001795,145.29648748479204,0.0338268019258976,0.07350786030292511
-29.020337765001795,145.39921647763637,0.008006754331290722,0.056648604571819305
-29.020337765001795,145.5019454704807,0.04232991486787796,0.08517570048570633
-29.020337765001795,145.60467446332504,0.0042389193549752235,0.043436337262392044
-29.020337765001795,145.70740345616937,0.022655682638287544,0.030243199318647385
-29.020337765001795,145.8101324490137,0.041119981557130814,0.05435667932033539
-29.020337765001795,145.91286144185804,0.030887991189956665,0.04240526258945465
-29.020337765001795,146.01559043470235,0.003704861970618367,0.08796851336956024
-29.020337765001795,146.1183194275467,0.029744736850261688,0.0879535973072052
-29.020337765001795,146.22104842039104,0.02987993322312832,0.026415443047881126
-29.020337765001795,146.32377741323538,0.0335070863366127,0.03137119859457016
-29.020337765001795,146.4265064060797,0.03713616356253624,0.040158577263355255
-29.020337765001795,146.52923539892404,0.0076258317567408085,0.04053369164466858
-29.020337765001795,146.63196439176838,0.006969911511987448,0.11396477371454239
-29.020337765001795,146.7346933846127,0.003260549157857895,0.0586080327630043
-29.020337765001795,146.83742237745705,0.009636887349188328,0.46065738797187805
-29.020337765001795,146.94015137030138,0.025394519791007042,0.023406751453876495
-29.020337765001795,147.0428803631457,0.04240703582763672,0.09676767140626907
-29.020337765001795,147.14560935599005,0.000769738107919693,0.059340886771678925
-29.020337765001795,147.24833834883438,0.009160538204014301,0.07520017772912979
-29.020337765001795,147.35106734167871,0.0078061590902507305,0.07387629896402359
-29.020337765001795,147.45379633452305,0.014066014438867569,0.06504276394844055
-29.020337765001795,147.55652532736738,0.013394896872341633,0.05974336713552475
-29.020337765001795,147.65925432021172,0.022186752408742905,0.07173215597867966
-29.020337765001795,147.76198331305605,0.004531051032245159,0.0681745857000351
-29.020337765001795,147.86471230590038,0.0032630760688334703,0.055188246071338654
-29.020337765001795,147.96744129874472,0.008919039741158485,0.06019837409257889
-29.020337765001795,148.07017029158905,0.021474534645676613,0.06642959266901016
-29.020337765001795,148.17289928443338,0.01307508535683155,0.07482115924358368
-29.020337765001795,148.27562827727772,0.003129788441583514,0.05752139911055565
-29.020337765001795,148.37835727012205,0.0009475937113165855,0.04600903019309044
-29.020337765001795,148.4810862629664,0.000742041040211916,0.042422398924827576
-29.020337765001795,148.58381525581072,0.008492624387145042,0.061456046998500824
-29.020337765001795,148.68654424865505,0.013156580738723278,0.02680499665439129
-29.020337765001795,148.7892732414994,0.011117372661828995,0.009810267016291618
-29.020337765001795,148.89200223434372,0.011117372661828995,0.009810267016291618
-29.020337765001795,148.99473122718803,0.004606934264302254,0.06801904737949371
-29.020337765001795,149.0974602200324,0.011117372661828995,0.009810267016291618
